HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.favoritechain1,Answer.favoritechain2,Answer.favoritechain3,Answer.favoritechain4,Answer.favoriteitem1,Answer.favoriteitem2,Answer.favoriteitem3,Answer.favoriteitem4,Answer.option1,Answer.option2,Answer.option3,Answer.option4,Approve,Reject
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3OUYGIZWRFY4BF3RIE2IKWQ2KX5P05,AK1RHLH9D0LFZ,Approved,Thu Apr 01 18:30:25 PDT 2021,Thu Apr 01 18:32:14 PDT 2021,Fri Apr 02 18:32:14 PDT 2021,Thu Apr 01 19:20:33 PDT 2021,,,109,100% (1/1),100% (1/1),100% (1/1),Whole Hog Cafe,chik-fil-a,in-n-out,burger king,BBQ Nachos,macaroni and cheese,double double,original chicken sandwich,Jalapenos,no,extra pickles,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3Q5C1WP23U10PU6QUIX40V4VYPB15Z,A1GOT0DXTYCM4E,Approved,Thu Apr 01 18:28:56 PDT 2021,Thu Apr 01 18:31:18 PDT 2021,Fri Apr 02 18:31:18 PDT 2021,Thu Apr 01 19:20:33 PDT 2021,,,142,100% (1/1),100% (1/1),100% (1/1),Applebees,Taco Bell,Red Robin,Dairy Queen,Fiesta Lime Chicken,Crunch Wrap Sepreme,Fries,Blizzards,NA,NA,NA,NA,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3QAPZX2QNCD8J82LGGR6OJI99NE20W,ACJ3UHRI13IAB,Approved,Thu Apr 01 18:32:13 PDT 2021,Thu Apr 01 18:33:29 PDT 2021,Fri Apr 02 18:33:29 PDT 2021,Thu Apr 01 19:20:33 PDT 2021,,,76,100% (1/1),100% (1/1),100% (1/1),Mcdonalds,A&W,Pizza Hut,Burger King,Junior Chicken,Chicken buddy burger,Hawaiian pizza,Chicken fries,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3QAVNHZ3EU4AL7MBIO64SLTVO9HLAV,A114FUPMPRD94G,Approved,Thu Apr 01 18:39:02 PDT 2021,Thu Apr 01 18:41:57 PDT 2021,Fri Apr 02 18:41:57 PDT 2021,Thu Apr 01 19:20:33 PDT 2021,,,175,100% (1/1),100% (1/1),100% (1/1),Dominos,potbelly,subway,Nandini,Veg and cheese pan pizza,mushroom sandwich,5foot burger,biryani,extra cheese and olives,extra cheese,extra olives anf cheese,extra raita,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3R08VXYT7KV8DZ0CFZ1MR58LL8EW77,A13O22EMG5ZVN0,Approved,Thu Apr 01 18:32:45 PDT 2021,Thu Apr 01 18:33:35 PDT 2021,Fri Apr 02 18:33:35 PDT 2021,Thu Apr 01 19:20:33 PDT 2021,,,50,100% (1/1),100% (1/1),100% (1/1),Mcdonalds,wendys,chick fil a,chipotle,fries,baocnator,chicken strips,burrito,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3R6BYFZZPFC0HSK87NVKHGZ9SY4FXO,A2PJBSDDN22XIX,Approved,Thu Apr 01 18:39:21 PDT 2021,Thu Apr 01 18:41:34 PDT 2021,Fri Apr 02 18:41:34 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,133,100% (1/1),100% (1/1),100% (1/1),culvers,chilis,mcdonalds,burger king,butterburger,blooming onion,big mac,whopper,"lettuce, tomato",sauce,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3R9WASFE27GPMNKN85J5E1FK0Y2ZF5,AGTXYXRMMG428,Approved,Thu Apr 01 18:45:05 PDT 2021,Thu Apr 01 18:47:48 PDT 2021,Fri Apr 02 18:47:48 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,163,100% (1/1),100% (1/1),100% (1/1),KFC,Pizza inn,burger king,Creamy inn,chicken,pizza,burgers,ice cream,with fries and cold coke,,cold coke,butterscotch cake,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3RRCEFRB7UCJ69KIIA7J1FBQK574BG,ASNMT3I94HZ44,Approved,Thu Apr 01 18:32:41 PDT 2021,Thu Apr 01 18:33:49 PDT 2021,Fri Apr 02 18:33:49 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,68,100% (1/1),100% (1/1),100% (1/1),Olive Garden,Din Tai Fung,Taco Bell,Gen's Korean BBQ,Zuppa Toscano,Xao Long Bao,Cool Ranch Doritos Taco,spicy pork bulgogi,grated parmesan cheese,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3SB4CE2TJ3V5L130W79S3FOIVISAX7,AKD5AP4XQ4LI,Approved,Thu Apr 01 18:52:11 PDT 2021,Thu Apr 01 18:55:31 PDT 2021,Fri Apr 02 18:55:31 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,200,100% (1/1),100% (1/1),100% (1/1),Chick fil A,McDonalds,Burger King,Applebee's,Bacon sandwich,Oreo milkshakes,Vanilla Ice Cream,Fiesta Lime Chicken,Cheddar,Fries,No,No,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3SEPORI8WVZUQW3FXPXD004T3IQAZ4,A1RSDFFZIVE5BO,Approved,Thu Apr 01 18:52:25 PDT 2021,Thu Apr 01 18:55:51 PDT 2021,Fri Apr 02 18:55:51 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,206,100% (1/1),100% (1/1),100% (1/1),KFC,Taco Bell,McDonald's,Wendy's,KFC Famous Bowl,Cheesy Fiesta Potatoes,Chicken Nuggets,4 for 4,N/A,,Honey Mustard,Honey Mustard & chocolate frosty,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3SLE99ER0VDZ968733X9VBOZL09ZBM,A3RR85PK3AV9TU,Approved,Thu Apr 01 18:31:35 PDT 2021,Thu Apr 01 18:33:09 PDT 2021,Fri Apr 02 18:33:09 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,94,100% (1/1),100% (1/1),100% (1/1),McDonald's,Taco Bell,Steak n Shake,Long John Silvers,Chicken McNuggets,Hard Tacos,Double Steakburger,Super Sampler Platter,Ketchup,Fire Sauce,,Cocktail sauce,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3SNLUL3WOCNU0G09OTNVSM5PVC8LU6,A3O9OTN4KQ6MT,Approved,Thu Apr 01 18:32:17 PDT 2021,Thu Apr 01 18:36:57 PDT 2021,Fri Apr 02 18:36:57 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,280,100% (1/1),100% (1/1),100% (1/1),starbucks,Taco bell,chick-fill-A,KFC,chicken fried rise,Noodles,BURGER KING,Arby's Roast Beef Sandwich,sauces fruit salad,pasta sauces,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3SPJ03342935MZWEV987FSYANBFYJG,ACC67C294M03Q,Approved,Thu Apr 01 18:41:12 PDT 2021,Thu Apr 01 18:45:10 PDT 2021,Fri Apr 02 18:45:10 PDT 2021,Thu Apr 01 19:20:34 PDT 2021,,,238,100% (1/1),100% (1/1),100% (1/1),starbucks,mcdonalds,kfc,pizzahut,chicken stripes,french fries,chiken wings,chicken rolls,sauce,,tomota sause,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3T3IWE1XGENQR01XGT5H4CIHM4OQT9,A39VDXGL1RVURU,Approved,Thu Apr 01 18:28:56 PDT 2021,Thu Apr 01 18:31:13 PDT 2021,Fri Apr 02 18:31:13 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,137,100% (1/1),100% (1/1),100% (1/1),the habit grill,mcdonalds,burger king,wendys,charburger,mcchicken,burger,chili,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3TDXMTX3CJU7842278SFK0ZHBMYI6P,A1V6B5CPHCARUS,Approved,Thu Apr 01 18:51:49 PDT 2021,Thu Apr 01 18:55:34 PDT 2021,Fri Apr 02 18:55:34 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,225,100% (1/1),100% (1/1),100% (1/1),toco bell,subway,arbys,mc donalds,soft tocos,meatball sub,pizza slider,"mc rib (when they had them,havent ate from their since they quit selling them)",sour cream,,mc donalds,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3TMSXRD2XE0U2DLAQJKDQVH8IMHW1D,A25J43V5MTSPP7,Approved,Thu Apr 01 19:09:12 PDT 2021,Thu Apr 01 19:11:30 PDT 2021,Fri Apr 02 19:11:30 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,138,100% (1/1),100% (1/1),100% (1/1),pig minds,tom and jerrys,happy wok,noodles and company,buffalo soy based pasta bowl,mozzarella sticks,spicy egg fried rice,buffalo mac bowl,garlic bread,fries,soy sauce,extra buffalo,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3TOK3KHVJ1I08QRAODACABVZI6FO7N,A1W845RVTAYPYN,Approved,Thu Apr 01 18:29:21 PDT 2021,Thu Apr 01 18:31:16 PDT 2021,Fri Apr 02 18:31:16 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,115,100% (1/1),100% (1/1),100% (1/1),wendy's,mcdonald's,chik fil a,burger king,spicy nuggets,regular nuggets,spicy chicken sandwhich,nuggets,,,bbq,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3TUI152ZZJNPIGPOEAL7Y6ZMULZ1QD,AOG0PUCLMU0HH,Approved,Thu Apr 01 18:44:48 PDT 2021,Thu Apr 01 18:46:32 PDT 2021,Fri Apr 02 18:46:32 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,104,100% (1/1),100% (1/1),100% (1/1),Red Lobster,Jack In The Box,Wendy's,Cheesecake Factory,Admiral's Feast,Bacon Ultimate Cheeseburger,Baconator,Oreo Cheesecake,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3TVSS0C0E90VBXXJS24NW103A55TWG,A1KIL2V6SMJBGX,Approved,Thu Apr 01 18:29:50 PDT 2021,Thu Apr 01 18:31:14 PDT 2021,Fri Apr 02 18:31:14 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,84,100% (1/1),100% (1/1),100% (1/1),Taco Bell,Wendys,McDonalds,Burger King,Crunchwrap supreme,Jr Bacon Cheesburger,Chicken Mcnuggets,Whopper,,,Sweet and sour sauce,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3U088ZLJVSTUVO0SU0GDCQYYDU8W07,A1IWA0SGR4KC3A,Approved,Thu Apr 01 18:28:53 PDT 2021,Thu Apr 01 18:32:08 PDT 2021,Fri Apr 02 18:32:08 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,195,100% (1/1),100% (1/1),100% (1/1),Wendy's,Rosati's,Raising Canes,Chick-fil-a,Grilled chicken sandwich,thin crust sausage and mushroom pizza,chicken strips,chicken nuggets,smoked honey mustard,,Raising Canes special sauce,chick-fil-a sauce,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3U088ZLJVSTUVO0SU0GDCQYYDUAW09,A2E8KRMDPDBGXO,Approved,Thu Apr 01 19:00:32 PDT 2021,Thu Apr 01 19:02:06 PDT 2021,Fri Apr 02 19:02:06 PDT 2021,Thu Apr 01 19:20:35 PDT 2021,,,94,100% (1/1),100% (1/1),100% (1/1),Wendys,mcdonalds,burger king,chick fil a,Baconator,big mac,whopper,chicken sandwich,Extra bacon,big mac sauce,pickles,pickles,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3VHP9MDGRVKCEU9DGRZX33EZRGHCFK,A1ML6B8SBSWN7G,Approved,Thu Apr 01 18:48:40 PDT 2021,Thu Apr 01 18:52:17 PDT 2021,Fri Apr 02 18:52:17 PDT 2021,Thu Apr 01 19:20:36 PDT 2021,,,217,100% (1/1),100% (1/1),100% (1/1),Olive Garden,Chipotle,Panda Express,Jimmy Johns,Lasagna Fretta,Chipotle Bowl,Crispy Shrimp,The Veggie,,Tacos,Veggie Spring Roll,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3VJ40NV2QQNN6OOH1GDDF7NH736TO4,A4QDGJGTGK7NJ,Approved,Thu Apr 01 18:33:13 PDT 2021,Thu Apr 01 18:34:52 PDT 2021,Fri Apr 02 18:34:52 PDT 2021,Thu Apr 01 19:20:36 PDT 2021,,,99,100% (1/1),100% (1/1),100% (1/1),Chipotle,Dairy queen,Chik-fil-a,Burger king,Burrito bowl,Footlong hotdog,12 piece Chicken nuggets,Original chicken sandwhich,,relish,Honey mustard,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3VZLGYJEYTA6M9B88ZPRK8FR43XXZT,A1LDO8EYGXOA9D,Approved,Thu Apr 01 18:36:26 PDT 2021,Thu Apr 01 18:39:22 PDT 2021,Fri Apr 02 18:39:22 PDT 2021,Thu Apr 01 19:20:36 PDT 2021,,,176,100% (1/1),100% (1/1),100% (1/1),5 Guys,Cheesecake Factory,Olive Garden,Wendy's,Bacon Cheeseburger,Seafood Gumbo,Shrimp and Chicken Carbonara,Baconator,plain,rice on the side,hold red peppers,plain,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3X31TUMD75MERJ9BM5DBHK0SKFCL18,A2P1B4TNNMPQQF,Approved,Thu Apr 01 18:51:58 PDT 2021,Thu Apr 01 18:54:45 PDT 2021,Fri Apr 02 18:54:45 PDT 2021,Thu Apr 01 19:20:36 PDT 2021,,,167,100% (1/1),100% (1/1),100% (1/1),Chick-Fil-A,Chilis,Cracker Barrel,Longhorns,Spicy grilled chicken sandwich,Chips & Salsa,Grilled chicken tenderloins,Grilled shrimp,,,Grilled sourdough bread,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3X73LLYYQ9EFJUXA07WBMZKO6Z8NHB,A2208K8VZ87PB1,Approved,Thu Apr 01 18:50:52 PDT 2021,Thu Apr 01 18:52:34 PDT 2021,Fri Apr 02 18:52:34 PDT 2021,Thu Apr 01 19:20:36 PDT 2021,,,102,100% (1/1),100% (1/1),100% (1/1),McDonalds,Jack n the Box,In N Out,Burger King,coffee,ultimate cheeseburger,cheeseburger,Mozzarella Sticks,creamer,fries,animal style fries,Marinara Sauce,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3XIQGXAUMK8N2Z52P4X8TOMSUAKX71,A2H2NYSFUUNAUB,Approved,Thu Apr 01 18:34:17 PDT 2021,Thu Apr 01 18:35:25 PDT 2021,Fri Apr 02 18:35:25 PDT 2021,Thu Apr 01 19:20:36 PDT 2021,,,68,100% (1/1),100% (1/1),100% (1/1),Dominos,In and out,Wendys,Chick fil a,Pan pepperoni pizza,Plain hamburger,Plain hamburger,Garden salad,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3XXU1SWE8UVXOBXPTVKLU117LB6A0B,A26R5V1GY7FGEL,Approved,Thu Apr 01 18:34:38 PDT 2021,Thu Apr 01 18:39:22 PDT 2021,Fri Apr 02 18:39:22 PDT 2021,Thu Apr 01 19:20:37 PDT 2021,,,284,100% (1/1),100% (1/1),100% (1/1),McDonald's,Starbucks,Wendy's,Dunkin,4 Piece Chicken McNuggets,Skinny Vanilla Latte,Maple Bacon Chicken Croissant,Fudge Croissant Donut,,,,,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3Y9N9SS8L6BR3AZYWST6M07K9QO3D2,A9DM85EPB0OR2,Approved,Thu Apr 01 18:51:23 PDT 2021,Thu Apr 01 18:53:37 PDT 2021,Fri Apr 02 18:53:37 PDT 2021,Thu Apr 01 19:20:37 PDT 2021,,,134,100% (1/1),100% (1/1),100% (1/1),arby,zaxbys,burger king,subway,beef and cheddar,kickin chicken sandwich,whopper,cold cut sub,none,none,none,sweet onion,,
3ZTE0JGGDMS4YNOCPSDL1ERQXISOC7,3KIFW8VYCHONZ9HQKKZM09JQS93PBJ,"30-60 second quick survey about your favorite resturants and food, $12-24/h",Tell us your favorite chain resturants and what items you like most,"survey, food, chain, resturant, easy, fast",$0.20 ,Thu Apr 01 18:28:07 PDT 2021,101,BatchId:4391393;OriginalHitTemplateId:928390912;,300,86400,Sat Apr 03 18:28:07 PDT 2021,,,3YDTZAI2W5GITB2QGDEUV3YHYTG14U,A25EVN04BC2KJ6,Approved,Thu Apr 01 18:29:22 PDT 2021,Thu Apr 01 18:30:26 PDT 2021,Fri Apr 02 18:30:26 PDT 2021,Thu Apr 01 19:20:37 PDT 2021,,,64,100% (1/1),100% (1/1),100% (1/1),Chick-Fil-A,Dominos,Canes,Mr. Gattis,Chicken Minis,Pepperoni & Bacon Pizza,Box Combo,Cheese Sticks,,,,,,
